__label__5	货款 到 哪里 去
__label__6	您好 ， 产品 清单 怎么 上传
__label__9	拼购 信息 那里 应该 怎么 填写
__label__0	延时 发货 有 什么 处罚
__label__1	小金库 怎么 开通   买家
__label__5	我 京东 钱包 怎么 充值 啊
__label__0	产品 未 发货 怎么 报备
__label__9	京东 拼购 促销 在 哪里 设置
__label__5	  卖出去 的 货款 在 哪里 查看
__label__5	消费者 不 确认 收货 什么 时候 能 结算
__label__6	  商标注册 证在 哪 上传  
__label__5	京东 拼购 货款 结算 周期 是 多久
__label__5	我 的 结算 账单 不 对 如何 办
__label__5	我 想 问 一下 钱包 商户 号 是 啥
__label__9	SKU 的 拼购 ID 如何 查询
__label__5	请问 每个 月 的 物流 结算 的 费用 是 怎么 产生 的
__label__5	账户 充值 之后 月 为什么 还是 没有 更新
__label__9	拼团 ID   怎么 设置
__label__5	FBP 店铺 能 申请 T + 1 么
__label__6	申请 品牌 有 什么 规则
__label__5	京东 钱包 这个 怎么 充值 进去
__label__9	京东 拼 团购 在 哪里 进入
__label__1	小金库 的 余额 是 在 什么 地方 查看
__label__4	活动 提报 系统 在 哪里
__label__4	店铺 设置   的 满减 怎么 没有 了 呢 、 ？
__label__4	阶梯 满减 和 每 满减 的 区别
__label__5	POP 店 的 仓储 费在 哪里 查
__label__5	结算 管理 在 那 一快
__label__5	提现 的 页面 在 哪个 位置
__label__4	满减 活动 如何 设置
__label__0	延迟 发货 罚款
__label__5	京东 钱包   从 哪里 进去 ？
__label__5	网 银钱 包 怎么 进去
__label__5	结算 一定 要 开通 京东 钱包 吗
__label__5	青龙 快递 费用 怎么 结算
__label__5	查询 我 知道 ， 就是 想 问问 ， 结算 款 什么 时候 能 给 我们 ？  
__label__5	结算 单 业务 已 确认   怎么 审批 通过 ？
__label__5	订单 已经 完成 但是 没有 看到 结算 信息
__label__1	客户 在 哪里 开通 小金库
__label__0	这个 订单 我 申请 延迟 发货 怎么 还 没 处理 呢
__label__0	延迟 发货 已经 报备 了 ， 还 预警 提示 出库 如何 处理 ？
__label__0	延期 发货 报备 多久 审核
__label__6	品牌 ID 在 哪里 看到 呢
__label__5	待 缴费单 是 什么 ？
__label__8	直赔 退到 哪里 ？
__label__5	商户 号 是 二级 商户 号 么
__label__6	入驻 商家 时 查找 不到 品牌 怎么办
__label__2	商家 后台 如何 查询 是否 拼团 成功 呢
__label__4	微信 活动 报名 审核 时间 是 多久 ？
__label__0	商品 发货 时间 如何 设置
__label__3	品牌 聚效 那个 搜索 位置 的 店铺 位置 购买
__label__0	配送 时效 怎么 设置 哦
__label__8	商家 直 陪 是 赔付 到 买家 哪里
__label__0	已 发货 订单 能 报备 吗
__label__5	我们 有 一笔 提现 还 没到 账 ， 可以 帮忙 查 一下 吗
__label__5	T + 1 多久 能 看到 结算
__label__5	代收 的 货款 在 哪里 可以 看到
__label__5	改版 后 的 京东 钱包 在 哪里 ？
__label__8	这个 费用 一般 是 怎么 赔付 给 顾客 的 ？
__label__5	钱包 充值 后 多久 可以 使用
__label__3	是 那 我 改 怎么 把 我 这个 品牌 展位 ， 移动 到 金利来 鞋类 我们 当初 是 签 了 金利来 鞋类 的 广告 的
__label__9	创建 了 拼购 在 哪 审核
__label__9	拼团 时效 修改
__label__0	多久 没 发货 会 扣分
__label__5	京东 企业 钱包 入口
__label__5	金融 倒挂 什么 意思
__label__5	在 哪里 可以 查 到 保价 费
__label__0	揽件 率 怎么 计算 的
__label__0	在 哪里 报备 延迟 发货 的
__label__5	找回 京东 企业 钱包 登录 钱包  
__label__5	京东 钱包 余额 怎样 查看
__label__4	参加 平台 满减 活动 ， 部分 消费者 无法 在 页面 看到 促销 信息 是 为什么
__label__5	京东 POP 店 回款 周期
__label__5	FBP 店铺 怎么 开通   T + 1 结算   ？
__label__5	京东 支付 后 的 款项     有没有 支付 交易 号 ？ ？
__label__6	已经 申请 的 品牌 能 导出 表格 吗 ？
__label__4	活动 为什么 退出 啦
__label__0	怎样 设置 Promise
__label__5	收入 如何 体现
__label__5	钱包 商户 号 更改
__label__5	T + 1 审核 过 了 还 需要 收费 吗
__label__8	货到付款 订单 无法 赔付
__label__8	商家 赔付 的 钱会 到 哪里
__label__5	查询 保价 费是 在 哪里
__label__0	在 哪里 设置 商品 发货 时间
__label__4	平台 报名 活动 审核 时效
__label__6	如何 开通 品牌
__label__0	紧急 报备 待 审核 中 ， 我 可以 发货 吗 ？
__label__9	拼购 取消 申请
__label__0	延迟 发货 报备 怎么 搞
__label__5	怎么 查询 我 的 钱包 账户 里面 剩余 多少 钱
__label__5	这个 订单 为啥 我 后台 查 T + 1 出现 佣金 扣
__label__5	在 那里 下载 结算 数据 ？
__label__8	  65925878     这 笔直 赔单 客户 说 没有 收到 ， 请问 退到 了 哪里 ？
__label__0	一个 产品 我 做 预售 了 ， 那么 预售 的 产品 也 需要 24 小时 内 出库 吗
__label__5	纳税人 识别 号 怎么 填写
__label__5	T + 1 结算 怎么 付款
__label__3	品牌 聚效 的 计划 设置 了 匀速 推广 ， 为什么 还是 很快 就 花完 了 预算
__label__5	月 账单 在 哪 下载
__label__4	618 活动 可以 补报 吗
__label__5	订单 上 的 店铺 服务费 是 什么
__label__6	怎么 添加 品牌
__label__0	承诺 配送 时效 如何 关闭 当日 发 模板
__label__9	拼 购价 怎么 取消
__label__5	如何 查 技术 服务费 是从 那扣 的
__label__0	配送 实效 怎样 关闭
__label__5	我们 这个 订单 都 确认 收货 超过 10 天 了 怎么 还是 没收 到 货款 啊
__label__9	2 人 拼购 怎么 设置
__label__5	T + 1 提现 怎么 操作 呢
__label__4	后台 报名 了 活动 还 需要 发邮件 审核 吗
__label__6	您好 销售 授权书 是 提供 哪 一方 的
__label__8	人工 客服       现在 想要 给 客人 退 差价       客人 的 状态 现在 是 确认 收货       要 怎么 操作 呢
__label__9	怎么 微店 后台 和 商家 后台 的 拼团 时间 不 一样 差 一天 的
__label__4	京东 APP 活动 链接 是 什么 意思
__label__5	结算 明细 不全
__label__4	什么 活动 需要 审核
__label__4	我 之前 设置 有个 店铺 满减 的
__label__6	  我 是 商家 入驻 ， 提交 资料 未 通过 品牌 评估 ， 已 驳回 ， 怎么样 修改 在 提交 ？  
__label__5	京东 钱包 开通 步骤 是 什么
__label__1	京东 商家 小金库 怎么 开通
__label__5	为什么 商家 钱包 被 冻结 了
__label__0	从 哪里 进去 可能 操作 报备 延迟 发货
__label__0	可以 延迟 发货 时间 吗
__label__0	延迟 发货 报备 是 要 一 单一 单 报备 吗
__label__2	拼购 在 哪里 看 订单
__label__4	每满 499 减 100 ， 这个 活动 怎么 取消 了 ？
__label__5	京豆 怎么 结算 给 商家 呢
__label__6	店铺 的 经营 品牌 可以 更换 吗
__label__1	从 企业 金库 转出 到 钱包 余额 100 元 ， 金库 钱 扣掉 了 ， 余额 怎么 没 看到 呢
__label__6	修改 商品 品牌
__label__5	店铺 有 未完结 账单 是 什么 意思
__label__8	缺货 赔 多少
__label__1	怎么 关闭 小金库
__label__5	账户 可用 余额 怎么 提出
__label__4	活动 价是 什么 ？
__label__0	配送 的 承诺 时效 在 哪里 设置
__label__0	延迟 发货 类型 分为 哪几种
__label__6	中英文 品牌 怎么 绑定
__label__5	京东 钱包 商户 管理员 账号 是 什么
__label__5	怎样 进入 京东 钱包
__label__6	品牌 授权书 是 整年 授权 吗 ？
__label__4	活动 中 的 产品 怎么 换
__label__6	旗舰店 还 可以 卖 其余 品牌 产品 吗
__label__6	旗舰店 授权书 模板 在 哪 下载
__label__6	我 上传 的 品牌 授权 怎么 看到 ？
__label__5	开通 了 T + 1 为什么 昨天 确认 收货 的 钱 还是 没 到 京东 钱包 呢
__label__2	拼购 订单   显示   调度 中是 什么 意思
__label__5	结算 单中 的 订单号 在 京东 钱包 中 找 不到 对应 的 订单 ， 这是 什么 原因
__label__5	收款 在 哪里 收 ？
__label__6	商品 介绍 品牌 错误 怎么办
__label__4	京东 一件 九五 折 活动 怎么 设置
__label__1	企业 金库 怎么 充值 的
__label__1	请问 如何 线上 提报 京东 众筹
__label__6	拼购 店 经营 的 品牌 需要 授权 吗 ？
__label__5	结算 单 我 要 如何 才 可以 导出 啊
__label__5	开店 任务   操作 到 开通 京东 钱包 结算 账户 ， 点击 继续 任务 打不开 页面
__label__8	商品质量 问题 需要 【 赔付 吗
__label__5	这个 订单 ， 我能 收到 多少 钱 ？
__label__6	店铺 名称 品牌 名 为什么 总是 显示 无 品牌
__label__6	  出版社 给 京东 授权 - 模板  
__label__5	结算 中 的 代收 配送费 是 干什么 的 呢
__label__6	品牌 名 使用 规则
__label__5	  现在 怎么 把 商家 后台 的 钱 收款 到 京东 钱包 里  
__label__5	您好 ， 系统 发邮件 说 ， 我们 有 未结算 单据 ， 请问 ， 我 在 哪里 查询
__label__5	怎么 查看 京东 账户 余额 呢
__label__5	京东 钱包 如何 实名 认证
__label__5	  京东 钱包 多久 审核 好  
__label__2	为什么 拼购 的 拼团 成功 了 不会 显示 订单
__label__9	怎么 关闭 设置 错 的 拼团
__label__0	48 小时 发不出 货 怎么办
__label__4	报名 参加 了 明天 三免 一 的 活动   怎么 我 的 页面 没有 活动 的 预告 的
__label__3	我 的 京选 店铺 推广 没有 展现 是 怎么回事
__label__6	品牌 方 生产 许可证 是 什么
__label__2	取消 拼购 订单
__label__4	京东 跨 三个 店 购买 三件 产品 每个 店铺 的 产品 都 能 打 7 折 吗
__label__5	京东 店铺 换 绑 京东 钱包
__label__5	在 哪 下载 结算 数据
__label__5	京东 账单 里面 的 费项 是 什么
__label__6	品牌 LOGO 如何 整改
__label__3	品牌 聚效 在 哪 充值
__label__6	产品 品牌 错放 处罚
__label__6	如何 在 品牌 管理 修改 品牌 信息
__label__5	京东 钱包 登陆密码 错误 怎么办
__label__6	能 把 新增 品牌 的 流程 再发 我 一下 吗
__label__6	京东 怎么 新增 品牌
__label__5	商家 订单 结算 周期
__label__5	怎么 结算 仓 配费 ？
__label__3	品牌 聚效 的 素材 要 在 哪里 下载 的
__label__9	报名 的 京东 拼购 在 哪 看
__label__0	延迟 发货 违约 单 怎么 处理
__label__9	进行 中 的 拼购 活动 可以 取消 吗
__label__6	授权 哪里 查询
__label__4	9.9 频道 收费 吗
__label__6	旗舰店 可以 增加 品牌 码
__label__6	旗舰店 授权书 怎么 下载 模板
__label__5	账户 代码 在 哪里 查看 ？
__label__6	哪里 可以 修改 旗舰店 商标
__label__5	京仓 费用 在 哪个 位置 能 看到
__label__5	代收 配送费 怎么 算 的
__label__0	延迟 发货 报备 申请 审核 多久 会 审核
__label__6	添加 中文 品牌 名
__label__6	品牌 资质 里 上传 商标注册 证是 上传 我们 的 还是 厂家 品牌 的
__label__5	如何 查 收到 的 货款 ？
__label__5	申请 退店     申请 成功 之后 ， 怎么 进入 京东 钱包 ？
__label__5	FBP 店铺 结款 周期 是 多久
__label__0	承诺 配送 时效 怎么样 关闭
__label__2	京东 拼购 店 的 延迟 报备 在 哪里
__label__9	进入 拼购 后台
__label__4	活动 报名 成功   为什么 没有 生效
__label__0	预报 备 和 紧急 报备 的 区别
__label__1	小金库 是 一定 要求 开通 的
__label__6	品牌 驳回 了 怎么 处理
__label__3	品牌 聚效里 的 成交 ， 是 按照 点击 来 统计 的 ， 还是 按照 展示 效果 统计 的
__label__5	我要 怎么 开通 t + 1
__label__6	品牌 申请 要 多久
__label__5	京东 额钱 结算 到 哪里
__label__0	SOP 店铺 发货 时效
__label__0	延时 发货 扣分
__label__3	品牌 聚效 里面   新建 推广 计划   推广 计划 名称   和 推广 单元 名称 有 什么 不同
__label__5	月 账单 数 跟 销售 对不上
__label__1	京东 小金库 在 哪
__label__5	收款 账号 如何 修改
__label__0	怎么 设置 48 小时 内 发货 ？
__label__2	拼购 店铺 可以 不 开发票 吗
__label__0	订单 必须 24 小时 内 发货 吗
__label__4	跨 店铺 活动 报名 是 什么 意思
__label__5	京东 钱包 里面 我 没有 找到 要 付款 的 订单 怎么回事
__label__0	我 想 问 一下 ， 京东 那个 延迟 发货 报备 怎么弄 的 ？
__label__6	添加 品牌 信息 入口
__label__6	品牌 授权书 模板 怎么 不能 下载
__label__2	拼购 订单 都 有 哪些 付款 方式
__label__5	结算 里面 代收 配送费 是 什么 东西
__label__5	作为 京东 的 商家   在 哪里 查看 货款 呢
__label__5	代收 全球 保障 服务费 是 怎么回事
__label__0	延迟 发货 扣 多少 分
__label__6	挂错 品牌 怎么 修改
__label__5	  我 的 京东 钱包 提现 冻结 了 ， 说 我 欠款 ， 可是 我 账户 里 是 有钱 的 怎么 说 我 欠款  
__label__5	为什么 客户 确认 收货 了 ， 我 这边 没有 钱 到 账
__label__5	收款 多久 到 账
__label__0	延迟 发货 超时 订单 ， 怎么 取消
__label__6	品牌 id 怎么 改
__label__5	结算 单 的 物流 费用 明细 在 哪里 查询 呢
__label__4	我 不想 继续 搞 活动 了 ， 可以 关闭 吗
__label__5	收入 在 哪里 看  
__label__6	怎么 在 品牌 里面 找 自家 品牌
__label__5	京东 钱包 登陆 路径
__label__5	在 哪里 查看 商户 号
__label__9	商家 拼购 活动 怎么 设置
__label__6	可以 去掉 不 合作 的 品牌 么
__label__5	FBP 怎么 结算
__label__6	商品检验 报告 怎么 更新
__label__6	厨具 暂 不 接受 其他 品牌   怎么 处理
__label__5	京东 钱包 管理员 怎么 看
__label__5	商家 如何 在 京东 充钱
__label__6	旗舰店 可以 销售 多个 品牌 产品 吗
__label__6	品牌 管理   重新 申请 里 的 清单 在 哪 上传 ？
__label__8	直赔 的 钱 退 到 哪里 ？
__label__6	品牌 授权书 在 哪里
__label__5	我 钱包 提现 说 我 有 什么 欠费 的 ， 要 在 哪里 查 我 都 查不到 欠费 的 地方 啊
__label__4	电热毯 和 服装类 的 能 一起 拍 参加 三免 一 吗
__label__0	超时 没有 发货 京东 对 卖家 有 什么 处罚
__label__0	延迟 发货 报备 紧急 报备 可 延时 多久
__label__5	京东 钱包 新店 怎么 登录
__label__5	代收 单是 什么 意思
__label__6	品牌 申请 审核 需要 多久
__label__4	以前 的 APP 活动 在 哪里找
__label__6	店铺 增加 授权
__label__1	京东 的 小金库 有 什么 用
__label__5	订单 已 完成 货款 多久 到 账
__label__6	品牌 授权 为何 审核 未 通过
__label__4	报名 参加 活动 ， 怎么 下载 不了 模板  
__label__0	未 按 约定 时间 发货 有 什么 惩罚
__label__0	延迟 发货 报备 未 通过
__label__5	如何 查询 钱包 状态
__label__5	商家 交易 结算 扣点 吗
__label__5	T + 1 京东 钱包 无法 提现 怎么办
__label__0	取消 承诺 配送 时效
__label__5	京东 卖家 已经 申请 了 T + 1 ， 怎么 提现
__label__5	钱包 为什么 不能 提现 呢
__label__5	在 哪里 看 自己 货款 ？
__label__5	对 账单 怎样 下载
__label__6	  品牌 授权 证书   有 模板 吗 ？
__label__5	公司 转账 的 交易 怎么 查询
__label__6	商标 证 到期 怎么办
__label__0	怎么 取消 承诺 时效 服务
